ASSERTION	AAECAAIFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1706091229233	 	3.9.5
USER	***** PRL Case Flags 2.1 Journey *****	START	1706091229740
REQUEST	XUI_PRL_037_SelectParties	XUI_PRL_037_005_SelectParties	1706091340232	1706091340408	OK	 
REQUEST	XUI_PRL_037_SelectParties	XUI_PRL_037_010_SelectParties	1706091340410	1706091341646	OK	 
GROUP	XUI_PRL_037_SelectParties	1706091340231	1706091341647	1412	OK
REQUEST	XUI_PRL_031_SelectCase	XUI_PRL_031_005_SelectCase	1706091341651	1706091344864	OK	 
GROUP	XUI_PRL_031_SelectCase	1706091341650	1706091344866	3213	OK
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_005_SelectApplication	1706091344867	1706091344932	OK	 
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_010_SelectApplication	1706091344934	1706091346067	OK	 
GROUP	XUI_PRL_032_SelectApplication	1706091344866	1706091346068	1198	OK
REQUEST	XUI_PRL_033_SelectSupport	XUI_PRL_033_005_SelectSupport	1706091346070	1706091346132	OK	 
GROUP	XUI_PRL_033_SelectSupport	1706091346068	1706091346133	62	OK
REQUEST	XUI_PRL_034_SelectCaseDocuments	XUI_PRL_034_005_SelectCaseDocuments	1706091346134	1706091346193	OK	 
GROUP	XUI_PRL_034_SelectCaseDocuments	1706091346133	1706091346195	59	OK
REQUEST	XUI_PRL_035_SelectHistory	XUI_PRL_035_005_SelectHistory	1706091346195	1706091346278	OK	 
GROUP	XUI_PRL_035_SelectHistory	1706091346195	1706091346279	83	OK
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_005_SelectServiceRequest	1706091346280	1706091346343	OK	 
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_010_SelectServiceRequest	1706091346345	1706091347128	OK	 
GROUP	XUI_PRL_036_SelectServiceRequest	1706091346279	1706091347130	846	OK
